# PR-AUC: 0.2127472210153546
# Recall Precision
0.01 1.0
0.01 0.3333333333333333
0.02 0.5
0.02 0.4
0.03 0.5
0.03 0.2
0.04 0.25
0.05 0.29411764705882354
0.06 0.3333333333333333
0.07 0.3684210526315789
0.08 0.4
0.09 0.42857142857142855
0.09 0.4090909090909091
0.1 0.43478260869565216
0.11 0.4583333333333333
0.12 0.48
0.13 0.5
0.14 0.5185185185185185
0.15 0.5357142857142857
0.16 0.5517241379310345
0.17 0.5666666666666667
0.17 0.5483870967741935
0.18 0.5625
0.18 0.5454545454545454
0.19 0.5588235294117647
0.2 0.5714285714285714
0.2 0.5555555555555556
0.21 0.5675675675675675
0.22 0.5789473684210527
0.23 0.5897435897435898
0.23 0.5609756097560976
0.24 0.5714285714285714
0.25 0.5813953488372093
0.25 0.5681818181818182
0.26 0.5777777777777777
0.26 0.5531914893617021
0.27 0.5625
0.28 0.5714285714285714
0.29 0.58
0.29 0.5471698113207547
0.3 0.5555555555555556
0.31 0.5636363636363636
0.31 0.44285714285714284
0.32 0.4507042253521127
0.32 0.044755244755244755
0.87 0.11298701298701298
1.0 0.1277139208173691
1.0 0.0
