PR-AUC score 0.340904
0.000000, 1.000000
0.016949, 1.000000
0.033898, 1.000000
0.050847, 1.000000
0.067797, 1.000000
0.084746, 1.000000
0.101695, 1.000000
0.118644, 1.000000
0.135593, 1.000000
0.152542, 1.000000
0.169492, 1.000000
0.186441, 1.000000
0.203390, 1.000000
0.220339, 1.000000
0.237288, 1.000000
0.254237, 1.000000
0.254237, 0.937500
0.254237, 0.882353
0.254237, 0.833333
0.254237, 0.789474
0.254237, 0.750000
0.254237, 0.714286
0.254237, 0.681818
0.254237, 0.652174
0.254237, 0.625000
0.254237, 0.600000
0.254237, 0.576923
0.254237, 0.555556
0.254237, 0.535714
0.254237, 0.517241
0.254237, 0.500000
0.254237, 0.483871
0.254237, 0.468750
0.254237, 0.454545
0.254237, 0.441176
0.254237, 0.428571
0.271186, 0.444444
0.271186, 0.432432
0.271186, 0.421053
0.271186, 0.410256
0.271186, 0.400000
0.271186, 0.390244
0.288136, 0.404762
0.305085, 0.418605
0.305085, 0.409091
0.305085, 0.400000
0.322034, 0.413043
0.322034, 0.404255
0.322034, 0.395833
0.322034, 0.387755
0.322034, 0.380000
0.322034, 0.372549
0.322034, 0.365385
0.322034, 0.358491
0.322034, 0.351852
0.338983, 0.363636
0.338983, 0.357143
0.338983, 0.350877
0.338983, 0.344828
0.338983, 0.338983
0.338983, 0.333333
0.338983, 0.327869
0.338983, 0.322581
0.338983, 0.317460
0.338983, 0.312500
0.338983, 0.307692
0.338983, 0.303030
0.338983, 0.298507
0.355932, 0.308824
0.355932, 0.304348
0.355932, 0.300000
0.355932, 0.295775
0.372881, 0.305556
0.372881, 0.301370
0.372881, 0.297297
0.372881, 0.293333
0.372881, 0.289474
0.372881, 0.285714
0.372881, 0.282051
0.372881, 0.278481
0.389831, 0.287500
0.389831, 0.283951
0.389831, 0.280488
0.389831, 0.277108
0.389831, 0.273810
0.389831, 0.270588
0.389831, 0.267442
0.406780, 0.275862
0.406780, 0.272727
0.406780, 0.269663
0.406780, 0.266667
0.406780, 0.263736
0.406780, 0.260870
0.406780, 0.258065
0.423729, 0.265957
0.423729, 0.263158
0.423729, 0.260417
0.423729, 0.257732
0.423729, 0.255102
0.423729, 0.252525
0.423729, 0.250000
0.423729, 0.247525
0.423729, 0.245098
0.423729, 0.242718
0.423729, 0.240385
0.423729, 0.238095
0.423729, 0.235849
0.423729, 0.233645
0.423729, 0.231481
0.423729, 0.229358
0.423729, 0.227273
0.423729, 0.225225
0.423729, 0.223214
0.423729, 0.221239
0.423729, 0.219298
0.423729, 0.217391
0.423729, 0.215517
0.423729, 0.213675
