# PR-AUC: 0.13511119256311982
# Recall Precision
0.0 0.0
0.0 0.0
0.005 0.3333333333333333
0.01 0.5
0.01 0.2857142857142857
0.015 0.375
0.02 0.4444444444444444
0.02 0.17391304347826086
0.025 0.20833333333333334
0.025 0.19230769230769232
0.03 0.2222222222222222
0.03 0.18181818181818182
0.035 0.20588235294117646
0.035 0.19444444444444445
0.04 0.21621621621621623
0.04 0.21052631578947367
0.045 0.23076923076923078
0.05 0.25
0.055 0.2682926829268293
0.06 0.2857142857142857
0.065 0.3023255813953488
0.065 0.29545454545454547
0.07 0.3111111111111111
0.075 0.32608695652173914
0.08 0.3404255319148936
0.085 0.3541666666666667
0.09 0.3673469387755102
0.095 0.38
0.1 0.39215686274509803
0.105 0.40384615384615385
0.11 0.41509433962264153
0.115 0.42592592592592593
0.115 0.4107142857142857
0.12 0.42105263157894735
0.125 0.43103448275862066
0.13 0.4406779661016949
0.13 0.43333333333333335
0.135 0.4426229508196721
0.135 0.4090909090909091
0.14 0.417910447761194
0.14 0.3835616438356164
0.145 0.3918918918918919
0.15 0.4
0.155 0.40789473684210525
0.155 0.3974358974358974
0.16 0.4050632911392405
0.165 0.4125
0.17 0.41975308641975306
0.175 0.4268292682926829
0.175 0.42168674698795183
0.18 0.42857142857142855
0.185 0.43529411764705883
0.19 0.4418604651162791
0.195 0.4482758620689655
0.2 0.45454545454545453
0.205 0.4606741573033708
0.21 0.4666666666666667
0.21 0.46153846153846156
0.215 0.4673913043478261
0.22 0.4731182795698925
0.225 0.4787234042553192
0.23 0.4842105263157895
0.235 0.4895833333333333
0.24 0.4948453608247423
0.245 0.5
0.245 0.494949494949495
0.25 0.5
0.25 0.4807692307692308
0.255 0.4857142857142857
0.255 0.4766355140186916
0.26 0.48148148148148145
0.265 0.48623853211009177
0.27 0.4909090909090909
0.27 0.48214285714285715
0.275 0.48672566371681414
0.28 0.49122807017543857
0.28 0.12903225806451613
0.285 0.1310344827586207
0.285 0.07972027972027972
0.29 0.08100558659217877
0.29 0.015454303224087397
0.3 0.015978695073235686
0.37 0.019633855133987795
0.52 0.027375625164516977
0.76 0.039511307512347285
0.83 0.042994042994043
0.86 0.04447892423066977
0.865 0.044725956566701135
0.9 0.04645161290322581
0.915 0.047189272821041774
0.915 0.047164948453608246
0.92 0.04741046122133471
0.92 0.04725218284540318
0.93 0.047741273100616016
0.935 0.04798562997177316
0.935 0.047777210015329585
0.95 0.048506510084248146
0.95 0.0481500253421186
0.955 0.04839118317709653
0.955 0.04806240563663815
0.965 0.048541247484909456
0.985 0.04949748743718593
0.985 0.04925
0.99 0.04948762809297676
1.0 0.04996252810392206
1.0 0.0
