# PR-AUC: 0.04230246200421695
# Recall Precision
0.0 0.0
0.0 0.0
0.005 0.25
0.01 0.4
0.01 0.2857142857142857
0.015 0.375
0.02 0.4444444444444444
0.02 0.13333333333333333
0.025 0.16129032258064516
0.03 0.1875
0.035 0.21212121212121213
0.035 0.2
0.04 0.2222222222222222
0.04 0.17777777777777778
0.045 0.1956521739130435
0.05 0.2127659574468085
0.055 0.22916666666666666
0.06 0.24489795918367346
0.06 0.23529411764705882
0.065 0.25
0.065 0.24074074074074073
0.07 0.2545454545454545
0.075 0.26785714285714285
0.075 0.19480519480519481
0.08 0.20512820512820512
0.08 0.14285714285714285
0.085 0.1504424778761062
0.085 0.07906976744186046
0.09 0.08333333333333333
0.09 0.07792207792207792
0.095 0.08189655172413793
0.095 0.07851239669421488
0.1 0.0823045267489712
0.105 0.0860655737704918
0.105 0.07553956834532374
0.11 0.07885304659498207
0.11 0.07534246575342465
0.115 0.07849829351535836
0.115 0.07419354838709677
0.12 0.07717041800643087
0.125 0.08012820512820513
0.125 0.07836990595611286
0.13 0.08125
0.13 0.0783132530120482
0.135 0.08108108108108109
0.135 0.08035714285714286
0.14 0.0830860534124629
0.14 0.08284023668639054
0.145 0.0855457227138643
0.15 0.08823529411764706
0.15 0.08695652173913043
0.155 0.08959537572254335
0.155 0.08857142857142856
0.16 0.09116809116809117
0.165 0.09375
0.165 0.09269662921348315
0.17 0.09523809523809523
0.17 0.09444444444444444
0.175 0.09695290858725762
0.175 0.09536784741144415
0.18 0.09782608695652174
0.18 0.0962566844919786
0.185 0.09866666666666667
0.185 0.09814323607427056
0.19 0.10052910052910052
0.19 0.09844559585492228
0.195 0.10077519379844961
0.2 0.10309278350515463
0.205 0.10539845758354756
0.205 0.10512820512820513
0.21 0.10741687979539642
0.21 0.10687022900763359
0.215 0.10913705583756345
0.215 0.10046728971962617
0.22 0.10256410256410256
0.22 0.09932279909706546
0.225 0.10135135135135136
0.225 0.1
0.23 0.10199556541019955
0.23 0.1013215859030837
0.235 0.10329670329670329
0.235 0.10284463894967177
0.24 0.10480349344978165
0.24 0.1032258064516129
0.245 0.10515021459227468
0.245 0.10425531914893617
0.25 0.10615711252653928
0.25 0.10121457489878542
0.255 0.10303030303030303
0.255 0.0940959409594096
0.26 0.09576427255985268
0.26 0.09252669039145907
0.265 0.0941385435168739
0.265 0.09044368600682594
0.27 0.0919931856899489
0.27 0.08852459016393442
0.275 0.09001636661211129
0.275 0.08972267536704731
0.28 0.09120521172638436
0.28 0.08080808080808081
0.285 0.08213256484149856
0.285 0.07840440165061899
0.29 0.07967032967032966
0.29 0.009030048264051066
0.36 0.011185334783284139
0.36 0.010005558643690939
0.375 0.010418113626892624
0.375 0.007883119613201598
0.44 0.009236905636611736
0.44 0.009010853983207045
1.0 0.0
