# PR-AUC: 0.24677888328368097
# Recall Precision
0.01694915254237288 1.0
0.06779661016949153 1.0
0.06779661016949153 0.8
0.0847457627118644 0.8333333333333334
0.1016949152542373 0.8571428571428571
0.11864406779661017 0.875
0.13559322033898305 0.8888888888888888
0.13559322033898305 0.8
0.15254237288135594 0.8181818181818182
0.15254237288135594 0.6428571428571429
0.1694915254237288 0.6666666666666666
0.1694915254237288 0.43478260869565216
0.1864406779661017 0.4583333333333333
0.1864406779661017 0.39285714285714285
0.2033898305084746 0.41379310344827586
0.2033898305084746 0.32432432432432434
0.22033898305084745 0.34210526315789475
0.22033898305084745 0.29545454545454547
0.23728813559322035 0.3111111111111111
0.23728813559322035 0.24561403508771928
0.2542372881355932 0.25862068965517243
0.2542372881355932 0.21428571428571427
0.2711864406779661 0.22535211267605634
0.2711864406779661 0.1927710843373494
0.288135593220339 0.20238095238095238
0.288135593220339 0.19767441860465115
0.3050847457627119 0.20689655172413793
0.3220338983050847 0.2159090909090909
0.3220338983050847 0.19791666666666666
0.3389830508474576 0.20618556701030927
0.3389830508474576 0.2
0.3559322033898305 0.2079207920792079
0.3559322033898305 0.20388349514563106
0.3728813559322034 0.21153846153846154
0.3898305084745763 0.21904761904761905
0.3898305084745763 0.20535714285714285
0.4067796610169492 0.21238938053097345
0.4067796610169492 0.17266187050359713
0.423728813559322 0.17857142857142858
0.423728813559322 0.1724137931034483
0.4406779661016949 0.1780821917808219
0.4406779661016949 0.17105263157894737
0.4576271186440678 0.17647058823529413
0.4576271186440678 0.17197452229299362
0.4745762711864407 0.17721518987341772
0.4745762711864407 0.15819209039548024
0.4915254237288136 0.16292134831460675
0.4915254237288136 0.1457286432160804
0.5084745762711864 0.15
0.5084745762711864 0.10869565217391304
0.5254237288135594 0.11191335740072202
0.5254237288135594 0.10954063604240283
0.5423728813559322 0.11267605633802817
0.5423728813559322 0.10596026490066225
0.559322033898305 0.10891089108910891
0.559322033898305 0.10679611650485436
0.576271186440678 0.10967741935483871
0.576271186440678 0.10059171597633136
0.5932203389830508 0.10324483775811209
0.5932203389830508 0.10204081632653061
0.6101694915254238 0.10465116279069768
0.6101694915254238 0.1016949152542373
0.6271186440677966 0.10422535211267606
0.6271186440677966 0.09635416666666667
0.6440677966101694 0.0987012987012987
0.6440677966101694 0.09429280397022333
0.6610169491525424 0.09653465346534654
0.6610169491525424 0.09198113207547169
0.6779661016949152 0.09411764705882353
0.6779661016949152 0.0718132854578097
0.6949152542372882 0.07347670250896057
0.6949152542372882 0.07243816254416961
0.711864406779661 0.07407407407407407
0.711864406779661 0.0577716643741403
0.7288135593220338 0.059065934065934064
0.7288135593220338 0.056878306878306875
0.7457627118644068 0.05812417437252312
0.7457627118644068 0.04675876726886291
0.7627118644067796 0.04777070063694268
0.7627118644067796 0.04756871035940803
0.7796610169491526 0.048574445617740235
0.7796610169491526 0.047866805411030174
0.7966101694915254 0.04885654885654886
0.7966101694915254 0.04083405734144222
0.8135593220338984 0.041666666666666664
0.8135593220338984 0.03966942148760331
0.8305084745762712 0.04046242774566474
0.8305084745762712 0.0337465564738292
0.847457627118644 0.034411562284927734
0.847457627118644 0.03324468085106383
0.864406779661017 0.03388704318936877
0.864406779661017 0.032903225806451615
0.8813559322033898 0.03352675693101225
0.8813559322033898 0.031687995124923825
0.8983050847457628 0.03227771010962241
0.8983050847457628 0.030813953488372094
0.9152542372881356 0.03137710633352702
0.9152542372881356 0.03035413153456998
0.9322033898305084 0.03089887640449438
0.9322033898305084 0.02945902517407606
0.9491525423728814 0.029978586723768737
0.9491525423728814 0.0273972602739726
0.9661016949152542 0.02787286063569682
0.9661016949152542 0.027259684361549498
0.9830508474576272 0.027724665391969407
0.9830508474576272 0.026520347508001828
1.0 0.02696526508226691
1.0 0.0
