# PR-AUC: 0.0863773209614275
# Recall Precision
0.01 1.0
0.03 1.0
0.03 0.08108108108108109
0.04 0.10526315789473684
0.04 0.05063291139240506
0.05 0.0625
0.06 0.07407407407407407
0.07 0.08536585365853659
0.08 0.0963855421686747
0.09 0.10714285714285714
0.09 0.10588235294117647
0.1 0.11627906976744186
0.1 0.11235955056179775
0.11 0.12222222222222222
0.12 0.13186813186813187
0.13 0.14130434782608695
0.14 0.15053763440860216
0.15 0.1595744680851064
0.15 0.15789473684210525
0.16 0.16666666666666666
0.17 0.17525773195876287
0.18 0.1836734693877551
0.18 0.18181818181818182
0.19 0.19
0.2 0.19801980198019803
0.21 0.20588235294117646
0.22 0.21359223300970873
0.23 0.22115384615384615
0.24 0.22857142857142856
0.25 0.2358490566037736
0.26 0.24299065420560748
0.27 0.25
0.27 0.24770642201834864
0.28 0.2545454545454545
0.29 0.26126126126126126
0.29 0.2396694214876033
0.3 0.2459016393442623
0.3 0.24
0.31 0.24603174603174602
0.31 0.20666666666666667
0.32 0.2119205298013245
0.32 0.011573236889692586
0.4 0.0144248106743599
0.46 0.016552716804605974
0.79 0.02809388335704125
0.87 0.030851063829787233
0.9 0.031880977683315624
0.96 0.033934252386002124
0.96 0.0338863395693611
0.98 0.0345679012345679
0.99 0.034908321579689705
1.0 0.035248501938667604
1.0 0.0
