# PR-AUC: 0.13634725410048937
# Recall Precision
0.005 1.0
0.01 1.0
0.01 0.3333333333333333
0.015 0.42857142857142855
0.015 0.375
0.02 0.4444444444444444
0.02 0.14285714285714285
0.025 0.1724137931034483
0.03 0.2
0.035 0.22580645161290322
0.04 0.25
0.045 0.2727272727272727
0.05 0.29411764705882354
0.055 0.3142857142857143
0.06 0.3333333333333333
0.065 0.35135135135135137
0.07 0.3684210526315789
0.075 0.38461538461538464
0.08 0.4
0.085 0.4146341463414634
0.09 0.42857142857142855
0.095 0.4418604651162791
0.1 0.45454545454545453
0.1 0.4444444444444444
0.105 0.45652173913043476
0.105 0.44680851063829785
0.11 0.4583333333333333
0.115 0.46938775510204084
0.115 0.46
0.12 0.47058823529411764
0.125 0.4807692307692308
0.125 0.46296296296296297
0.13 0.4727272727272727
0.135 0.48214285714285715
0.14 0.49122807017543857
0.145 0.5
0.145 0.48333333333333334
0.15 0.4918032786885246
0.155 0.5
0.155 0.49206349206349204
0.16 0.5
0.165 0.5076923076923077
0.165 0.5
0.17 0.5074626865671642
0.17 0.4722222222222222
0.175 0.4794520547945205
0.18 0.4864864864864865
0.185 0.49333333333333335
0.185 0.4805194805194805
0.19 0.48717948717948717
0.195 0.4936708860759494
0.2 0.5
0.2 0.49382716049382713
0.205 0.5
0.21 0.5060240963855421
0.215 0.5119047619047619
0.22 0.5176470588235295
0.22 0.5116279069767442
0.225 0.5172413793103449
0.23 0.5227272727272727
0.235 0.5280898876404494
0.235 0.5
0.24 0.5052631578947369
0.24 0.5
0.245 0.5051546391752577
0.245 0.494949494949495
0.25 0.5
0.255 0.504950495049505
0.26 0.5098039215686274
0.26 0.5048543689320388
0.265 0.5096153846153846
0.27 0.5142857142857142
0.27 0.5046728971962616
0.275 0.5092592592592593
0.275 0.5045871559633027
0.28 0.509090909090909
0.28 0.34782608695652173
0.285 0.35185185185185186
0.285 0.08610271903323263
0.29 0.08748114630467571
0.29 0.011885245901639344
0.35 0.014309076042518397
0.35 0.01348747591522158
0.36 0.01386748844375963
0.36 0.008843036109064112
0.375 0.009208103130755065
0.375 0.009109680553868578
0.46 0.011151515151515152
0.46 0.00940022478798406
0.935 0.01892329487957903
1.0 0.0202122283981809
1.0 0.0
