# PR-AUC: 0.058862800490744306
# Recall Precision
0.0025 1.0
0.0025 0.3333333333333333
0.005 0.5
0.0075 0.6
0.01 0.6666666666666666
0.0125 0.7142857142857143
0.0125 0.4166666666666667
0.015 0.46153846153846156
0.015 0.24
0.0175 0.2692307692307692
0.0175 0.25
0.02 0.27586206896551724
0.0225 0.3
0.025 0.3225806451612903
0.025 0.17543859649122806
0.0275 0.1896551724137931
0.0275 0.18333333333333332
0.03 0.19672131147540983
0.0325 0.20967741935483872
0.0325 0.20634920634920634
0.035 0.21875
0.035 0.20588235294117646
0.0375 0.21739130434782608
0.04 0.22857142857142856
0.04 0.22535211267605634
0.0425 0.2361111111111111
0.045 0.2465753424657534
0.045 0.23076923076923078
0.0475 0.24050632911392406
0.0475 0.2375
0.05 0.24691358024691357
0.05 0.24390243902439024
0.0525 0.25301204819277107
0.0525 0.24705882352941178
0.055 0.2558139534883721
0.0575 0.26436781609195403
0.06 0.2727272727272727
0.0625 0.2808988764044944
0.0625 0.22935779816513763
0.065 0.23636363636363636
0.0675 0.24324324324324326
0.07 0.25
0.0725 0.25663716814159293
0.075 0.2631578947368421
0.0775 0.26956521739130435
0.08 0.27586206896551724
0.0825 0.28205128205128205
0.0825 0.27049180327868855
0.085 0.2764227642276423
0.085 0.2595419847328244
0.0875 0.26515151515151514
0.0875 0.2517985611510791
0.09 0.2571428571428571
0.09 0.24324324324324326
0.0925 0.2483221476510067
0.0925 0.22289156626506024
0.095 0.2275449101796407
0.095 0.2235294117647059
0.0975 0.22807017543859648
0.0975 0.22033898305084745
0.1 0.2247191011235955
0.1 0.19704433497536947
0.1025 0.20098039215686275
0.1025 0.1752136752136752
0.105 0.17872340425531916
0.105 0.11444141689373297
0.1075 0.11684782608695653
0.1075 0.10831234256926953
0.11 0.11055276381909548
0.11 0.10891089108910891
0.1125 0.1111111111111111
0.1125 0.10817307692307693
0.115 0.11031175059952038
0.115 0.11004784688995216
0.1175 0.11217183770883055
0.1175 0.11007025761124122
0.12 0.11214953271028037
0.12 0.11009174311926606
0.1225 0.11212814645308924
