# PR-AUC: 0.05395988980190369
# Recall Precision
0.0 0.0
0.0025 0.5
0.0025 0.3333333333333333
0.005 0.5
0.0075 0.6
0.01 0.6666666666666666
0.0125 0.7142857142857143
0.0125 0.625
0.015 0.6666666666666666
0.015 0.5
0.0175 0.5384615384615384
0.0175 0.21875
0.02 0.24242424242424243
0.02 0.22857142857142856
0.0225 0.25
0.0225 0.23684210526315788
0.025 0.2564102564102564
0.025 0.23809523809523808
0.0275 0.2558139534883721
0.0275 0.15492957746478872
0.03 0.16666666666666666
0.03 0.1411764705882353
0.0325 0.1511627906976744
0.035 0.16091954022988506
0.0375 0.17045454545454544
0.0375 0.16853932584269662
0.04 0.17777777777777778
0.04 0.17582417582417584
0.0425 0.18478260869565216
0.0425 0.17525773195876287
0.045 0.1836734693877551
0.0475 0.1919191919191919
0.0475 0.19
0.05 0.19801980198019803
0.0525 0.20588235294117646
0.055 0.21359223300970873
0.0575 0.22115384615384615
0.0575 0.21904761904761905
0.06 0.22641509433962265
0.06 0.22429906542056074
0.0625 0.23148148148148148
0.065 0.23853211009174313
0.065 0.23636363636363636
0.0675 0.24324324324324326
0.07 0.25
0.0725 0.25663716814159293
0.0725 0.232
0.075 0.23809523809523808
0.0775 0.2440944881889764
0.0775 0.2246376811594203
0.08 0.2302158273381295
0.08 0.22857142857142856
0.0825 0.23404255319148937
0.0825 0.2
0.085 0.20481927710843373
0.085 0.19767441860465115
0.0875 0.2023121387283237
0.0875 0.20114942528735633
0.09 0.2057142857142857
0.09 0.20224719101123595
0.0925 0.20670391061452514
0.0925 0.19680851063829788
0.095 0.20105820105820105
0.095 0.18009478672985782
0.0975 0.18396226415094338
0.0975 0.16115702479338842
0.1 0.1646090534979424
0.1 0.15873015873015872
0.1025 0.16205533596837945
0.1025 0.1607843137254902
0.105 0.1640625
0.105 0.16216216216216217
0.1075 0.16538461538461538
0.1075 0.1396103896103896
0.11 0.1423948220064725
0.11 0.13580246913580246
0.1125 0.13846153846153847
0.1125 0.13595166163141995
0.115 0.13855421686746988
0.115 0.1377245508982036
0.1175 0.14029850746268657
0.1175 0.13544668587896252
0.12 0.13793103448275862
0.1225 0.14040114613180515
0.1225 0.13649025069637882
0.125 0.1388888888888889
0.125 0.13550135501355012
0.1275 0.13783783783783785
0.1275 0.13178294573643412
0.13 0.13402061855670103
0.13 0.1319796954314721
0.1325 0.1341772151898734
0.135 0.13636363636363635
0.135 0.135678391959799
0.1375 0.13784461152882205
0.14 0.14
0.14 0.1396508728179551
0.1425 0.1417910447761194
0.1425 0.13902439024390245
0.145 0.1411192214111922
0.145 0.13942307692307693
0.1475 0.14148681055155876
0.1475 0.13625866050808313
0.15 0.1382488479262673
0.15 0.1360544217687075
0.1525 0.13800904977375567
0.1525 0.13406593406593406
0.155 0.13596491228070176
0.155 0.13507625272331156
0.1575 0.13695652173913042
0.1575 0.13606911447084233
0.16 0.13793103448275862
0.16 0.13445378151260504
0.1625 0.13626834381551362
0.1625 0.13485477178423236
0.165 0.13664596273291926
0.165 0.13552361396303902
0.1675 0.13729508196721313
0.1675 0.13535353535353536
0.17 0.13709677419354838
0.1725 0.13883299798792756
0.1725 0.13855421686746988
0.175 0.1402805611222445
0.175 0.1394422310756972
0.1775 0.1411530815109344
0.1775 0.13246268656716417
0.18 0.1340782122905028
0.18 0.12478336221837089
0.1825 0.12629757785467127
0.1825 0.12351945854483926
0.185 0.125
0.185 0.12436974789915967
0.1875 0.12583892617449666
0.1875 0.10053619302949061
0.19 0.10174029451137885
0.19 0.10052910052910052
0.1925 0.10171730515191546
0.195 0.10290237467018469
0.195 0.09408926417370325
0.1975 0.09518072289156626
0.1975 0.0950661853188929
0.2 0.09615384615384616
0.2 0.09489916963226572
0.2025 0.09597156398104266
0.2025 0.09574468085106383
0.205 0.09681227863046045
0.205 0.09669811320754718
0.2075 0.0977620730270907
0.2075 0.0969626168224299
0.21 0.09801633605600933
0.21 0.09610983981693363
0.2125 0.09714285714285714
0.2125 0.09550561797752809
0.215 0.09652076318742986
0.215 0.0957683741648107
0.2175 0.0967741935483871
0.2175 0.09497816593886463
0.22 0.09596510359869138
0.22 0.09292502639915523
0.2225 0.0938818565400844
0.2225 0.09165808444902163
0.225 0.09259259259259259
0.225 0.09249743062692703
0.2275 0.09342915811088295
0.23 0.09435897435897436
0.23 0.0872865275142315
0.2325 0.0881516587677725
0.235 0.08901515151515152
0.235 0.08553230209281165
0.2375 0.08636363636363636
0.2375 0.08628519527702089
