# PR-AUC: 0.4274800139070827
# Recall Precision
0.01694915254237288 1.0
0.288135593220339 1.0
0.288135593220339 0.5862068965517241
0.3050847457627119 0.6
0.3050847457627119 0.5625
0.3220338983050847 0.5757575757575758
0.3220338983050847 0.5135135135135135
0.3389830508474576 0.5263157894736842
0.3559322033898305 0.5384615384615384
0.3559322033898305 0.44680851063829785
0.3728813559322034 0.4583333333333333
0.3898305084745763 0.46938775510204084
0.3898305084745763 0.45098039215686275
0.4067796610169492 0.46153846153846156
0.4067796610169492 0.3870967741935484
0.423728813559322 0.3968253968253968
0.423728813559322 0.36231884057971014
0.4406779661016949 0.37142857142857144
0.4406779661016949 0.3170731707317073
0.4576271186440678 0.3253012048192771
0.4576271186440678 0.2903225806451613
0.4745762711864407 0.2978723404255319
0.4745762711864407 0.26666666666666666
0.4915254237288136 0.27358490566037735
0.5084745762711864 0.2803738317757009
0.5254237288135594 0.28703703703703703
0.5254237288135594 0.26495726495726496
0.5423728813559322 0.2711864406779661
0.5423728813559322 0.26229508196721313
0.559322033898305 0.2682926829268293
0.559322033898305 0.24444444444444444
0.576271186440678 0.25
0.576271186440678 0.23776223776223776
0.5932203389830508 0.24305555555555555
0.5932203389830508 0.21604938271604937
0.6101694915254238 0.22085889570552147
0.6101694915254238 0.2155688622754491
0.6271186440677966 0.22023809523809523
0.6271186440677966 0.19270833333333334
0.6440677966101694 0.19689119170984457
0.6440677966101694 0.16379310344827586
0.6610169491525424 0.16738197424892703
0.6610169491525424 0.13356164383561644
0.6779661016949152 0.13651877133105803
0.6779661016949152 0.12698412698412698
0.6949152542372882 0.12974683544303797
0.6949152542372882 0.09951456310679611
0.711864406779661 0.1016949152542373
0.711864406779661 0.09395973154362416
0.7288135593220338 0.09598214285714286
0.7288135593220338 0.09227467811158799
0.7457627118644068 0.09421841541755889
0.7457627118644068 0.08133086876155268
0.7627118644067796 0.08302583025830258
0.7627118644067796 0.07450331125827815
0.7796610169491526 0.07603305785123966
0.7796610169491526 0.058007566204287514
0.7966101694915254 0.05919395465994962
0.7966101694915254 0.052690582959641255
0.8135593220338984 0.05375139977603583
0.8135593220338984 0.04481792717086835
0.8305084745762712 0.0457089552238806
0.8305084745762712 0.03898170246618934
0.847457627118644 0.0397456279809221
0.847457627118644 0.03723008190618019
0.864406779661017 0.03794642857142857
0.864406779661017 0.03556485355648536
0.8813559322033898 0.03623693379790941
0.8813559322033898 0.03254067584480601
0.8983050847457628 0.03314571607254534
0.9152542372881356 0.03375
0.9152542372881356 0.03117782909930716
0.9322033898305084 0.031736872475476054
0.9322033898305084 0.02956989247311828
0.9491525423728814 0.030091348737238045
0.9491525423728814 0.02975557917109458
0.9661016949152542 0.03027084439723845
0.9661016949152542 0.023563455973542785
0.9830508474576272 0.023966942148760332
0.9830508474576272 0.022780832678711706
1.0 0.023164507263447192
1.0 0.0
