ROC-AUC score 0.969966
0.000000, 0.000000
0.002801, 0.111111
0.005602, 0.111111
0.005602, 0.222222
0.008403, 0.222222
0.008403, 0.333333
0.008403, 0.444444
0.011204, 0.444444
0.011204, 0.555556
0.014006, 0.555556
0.016807, 0.555556
0.019608, 0.555556
0.022409, 0.555556
0.022409, 0.666667
0.025210, 0.666667
0.028011, 0.666667
0.030812, 0.666667
0.033613, 0.666667
0.036415, 0.666667
0.039216, 0.666667
0.042017, 0.666667
0.044818, 0.666667
0.044818, 0.777778
0.047619, 0.777778
0.050420, 0.777778
0.053221, 0.777778
0.056022, 0.777778
0.058824, 0.777778
0.061625, 0.777778
0.064426, 0.777778
0.067227, 0.777778
0.070028, 0.777778
0.072829, 0.777778
0.075630, 0.777778
0.075630, 0.888889
0.078431, 0.888889
0.081232, 0.888889
0.084034, 0.888889
0.086835, 0.888889
0.089636, 0.888889
0.092437, 0.888889
0.092437, 1.000000
0.095238, 1.000000
0.098039, 1.000000
0.100840, 1.000000
0.103641, 1.000000
0.106443, 1.000000
0.109244, 1.000000
0.112045, 1.000000
0.114846, 1.000000
0.117647, 1.000000
0.120448, 1.000000
0.123249, 1.000000
0.126050, 1.000000
0.128852, 1.000000
0.131653, 1.000000
0.134454, 1.000000
0.137255, 1.000000
0.140056, 1.000000
0.142857, 1.000000
0.145658, 1.000000
0.148459, 1.000000
0.151261, 1.000000
0.154062, 1.000000
0.156863, 1.000000
0.159664, 1.000000
0.162465, 1.000000
0.165266, 1.000000
0.168067, 1.000000
0.170868, 1.000000
0.173669, 1.000000
0.176471, 1.000000
0.179272, 1.000000
0.182073, 1.000000
0.184874, 1.000000
0.187675, 1.000000
0.190476, 1.000000
0.193277, 1.000000
0.196078, 1.000000
0.198880, 1.000000
0.201681, 1.000000
0.204482, 1.000000
0.207283, 1.000000
0.210084, 1.000000
0.212885, 1.000000
0.215686, 1.000000
0.218487, 1.000000
0.221289, 1.000000
0.224090, 1.000000
0.226891, 1.000000
0.229692, 1.000000
0.232493, 1.000000
0.235294, 1.000000
0.238095, 1.000000
0.240896, 1.000000
0.243697, 1.000000
0.246499, 1.000000
0.249300, 1.000000
0.252101, 1.000000
0.254902, 1.000000
0.257703, 1.000000
0.260504, 1.000000
0.263305, 1.000000
0.266106, 1.000000
0.268908, 1.000000
0.271709, 1.000000
0.274510, 1.000000
0.277311, 1.000000
0.280112, 1.000000
0.282913, 1.000000
0.285714, 1.000000
0.288515, 1.000000
0.291317, 1.000000
0.294118, 1.000000
0.296919, 1.000000
0.299720, 1.000000
0.302521, 1.000000
0.305322, 1.000000
0.308123, 1.000000
0.310924, 1.000000
0.313725, 1.000000
0.316527, 1.000000
0.319328, 1.000000
0.322129, 1.000000
0.324930, 1.000000
0.327731, 1.000000
0.330532, 1.000000
0.333333, 1.000000
0.336134, 1.000000
0.338936, 1.000000
0.341737, 1.000000
0.344538, 1.000000
0.347339, 1.000000
0.350140, 1.000000
0.352941, 1.000000
0.355742, 1.000000
0.358543, 1.000000
0.361345, 1.000000
0.364146, 1.000000
0.366947, 1.000000
0.369748, 1.000000
0.372549, 1.000000
0.375350, 1.000000
0.378151, 1.000000
0.380952, 1.000000
0.383754, 1.000000
0.386555, 1.000000
0.389356, 1.000000
0.392157, 1.000000
0.394958, 1.000000
0.397759, 1.000000
0.400560, 1.000000
0.403361, 1.000000
0.406162, 1.000000
0.408964, 1.000000
0.411765, 1.000000
0.414566, 1.000000
0.417367, 1.000000
0.420168, 1.000000
0.422969, 1.000000
0.425770, 1.000000
0.428571, 1.000000
0.431373, 1.000000
0.434174, 1.000000
0.436975, 1.000000
0.439776, 1.000000
0.442577, 1.000000
0.445378, 1.000000
0.448179, 1.000000
0.450980, 1.000000
0.453782, 1.000000
0.456583, 1.000000
0.459384, 1.000000
0.462185, 1.000000
0.464986, 1.000000
0.467787, 1.000000
0.470588, 1.000000
0.473389, 1.000000
0.476190, 1.000000
0.478992, 1.000000
0.481793, 1.000000
0.484594, 1.000000
0.487395, 1.000000
0.490196, 1.000000
0.492997, 1.000000
0.495798, 1.000000
0.498599, 1.000000
0.501401, 1.000000
0.504202, 1.000000
0.507003, 1.000000
0.509804, 1.000000
0.512605, 1.000000
0.515406, 1.000000
0.518207, 1.000000
0.521008, 1.000000
0.523810, 1.000000
0.526611, 1.000000
0.529412, 1.000000
0.532213, 1.000000
0.535014, 1.000000
0.537815, 1.000000
0.540616, 1.000000
0.543417, 1.000000
0.546218, 1.000000
0.549020, 1.000000
0.551821, 1.000000
0.554622, 1.000000
