# PR-AUC: 0.8734614487211163
# Recall Precision
0.0 0.0
0.0012953367875647669 0.5
0.0012953367875647669 0.3333333333333333
0.0025906735751295338 0.5
0.0038860103626943004 0.6
0.0051813471502590676 0.6666666666666666
0.0051813471502590676 0.5
0.006476683937823834 0.5555555555555556
0.006476683937823834 0.38461538461538464
0.007772020725388601 0.42857142857142855
0.007772020725388601 0.2857142857142857
0.009067357512953367 0.3181818181818182
0.010362694300518135 0.34782608695652173
0.012953367875647668 0.4
0.014248704663212436 0.4230769230769231
0.015544041450777202 0.4444444444444444
0.01683937823834197 0.4642857142857143
0.022020725388601035 0.53125
0.023316062176165803 0.5454545454545454
0.025906735751295335 0.5714285714285714
0.02849740932642487 0.5945945945945946
0.031088082901554404 0.6153846153846154
0.03626943005181347 0.6511627906976745
0.03756476683937824 0.6590909090909091
0.038860103626943004 0.6666666666666666
0.04015544041450777 0.6739130434782609
0.04145077720207254 0.6808510638297872
0.042746113989637305 0.6875
0.04404145077720207 0.6938775510204082
0.04533678756476684 0.7
0.046632124352331605 0.7058823529411765
0.04792746113989637 0.7115384615384616
0.04922279792746114 0.7169811320754716
0.050518134715025906 0.7222222222222222
0.05181347150259067 0.7272727272727273
0.054404145077720206 0.7368421052631579
0.05569948186528497 0.7413793103448276
0.05699481865284974 0.7457627118644068
0.05958549222797927 0.7540983606557377
0.06088082901554404 0.7580645161290323
0.06347150259067358 0.765625
0.06476683937823834 0.7692307692307693
0.06606217616580311 0.7727272727272727
0.06865284974093264 0.7794117647058824
0.06994818652849741 0.782608695652174
0.07124352331606218 0.7857142857142857
0.07253886010362694 0.7887323943661971
0.07512953367875648 0.7945205479452054
0.07642487046632124 0.7972972972972973
0.07772020725388601 0.8
0.07901554404145078 0.8026315789473685
0.08031088082901554 0.8051948051948052
0.08160621761658031 0.8076923076923077
0.08419689119170984 0.8125
0.08678756476683938 0.8170731707317073
0.08808290155440414 0.8192771084337349
0.08937823834196891 0.8214285714285714
0.09067357512953368 0.8235294117647058
0.09196891191709844 0.8255813953488372
0.09455958549222798 0.8295454545454546
0.09585492227979274 0.8314606741573034
0.09715025906735751 0.8333333333333334
0.10233160621761658 0.8404255319148937
0.10362694300518134 0.8421052631578947
0.10492227979274611 0.84375
0.10621761658031088 0.845360824742268
0.10751295336787564 0.8469387755102041
0.10880829015544041 0.8484848484848485
0.11010362694300518 0.85
0.11139896373056994 0.8514851485148515
0.11269430051813471 0.8529411764705882
0.11398963730569948 0.8543689320388349
0.11528497409326424 0.8557692307692307
0.11528497409326424 0.8476190476190476
0.11658031088082901 0.8490566037735849
0.11787564766839378 0.8504672897196262
0.11917098445595854 0.8518518518518519
0.12046632124352331 0.8532110091743119
0.12176165803108809 0.8545454545454545
0.12305699481865284 0.8558558558558559
0.12435233160621761 0.8571428571428571
0.12564766839378239 0.8584070796460177
0.12694300518134716 0.8596491228070176
0.12823834196891193 0.8608695652173913
0.12953367875647667 0.8620689655172413
0.13082901554404144 0.8632478632478633
0.13212435233160622 0.864406779661017
0.13471502590673576 0.8666666666666667
0.13601036269430053 0.8677685950413223
0.13730569948186527 0.8688524590163934
0.13860103626943004 0.8699186991869918
0.1411917098445596 0.872
0.14248704663212436 0.873015873015873
0.14378238341968913 0.8740157480314961
0.14507772020725387 0.875
0.14637305699481865 0.875968992248062
0.14766839378238342 0.8769230769230769
0.1489637305699482 0.8778625954198473
0.15025906735751296 0.8787878787878788
0.15155440414507773 0.8796992481203008
0.15414507772020725 0.8814814814814815
0.15544041450777202 0.8823529411764706
0.1567357512953368 0.8832116788321168
0.15803108808290156 0.8840579710144928
0.15932642487046633 0.8848920863309353
0.16062176165803108 0.8857142857142857
0.16191709844559585 0.8865248226950354
0.16321243523316062 0.8873239436619719
0.1645077720207254 0.8881118881118881
0.16580310880829016 0.8888888888888888
0.16709844559585493 0.8896551724137931
0.16839378238341968 0.8904109589041096
0.16968911917098445 0.891156462585034
0.17098445595854922 0.8918918918918919
0.172279792746114 0.8926174496644296
0.17357512953367876 0.8933333333333333
0.17487046632124353 0.8940397350993378
0.17746113989637305 0.8954248366013072
0.17875647668393782 0.8961038961038961
0.1800518134715026 0.896774193548387
0.18134715025906736 0.8974358974358975
0.18264248704663213 0.8980891719745223
0.18393782383419688 0.8987341772151899
0.18523316062176165 0.89937106918239
0.18652849740932642 0.9
0.1878238341968912 0.9006211180124224
0.18911917098445596 0.9012345679012346
0.19041450777202074 0.901840490797546
0.19170984455958548 0.9024390243902439
0.19430051813471502 0.9036144578313253
0.1955958549222798 0.9041916167664671
0.19689119170984457 0.9047619047619048
0.19818652849740934 0.9053254437869822
0.19948186528497408 0.9058823529411765
0.20077720207253885 0.9064327485380117
0.20207253886010362 0.9069767441860465
0.2033678756476684 0.9075144508670521
0.20466321243523317 0.9080459770114943
0.20595854922279794 0.9085714285714286
0.20725388601036268 0.9090909090909091
0.20854922279792745 0.9096045197740112
0.20984455958549222 0.9101123595505618
0.211139896373057 0.9106145251396648
