# PR-AUC: 0.07784751585600456
# Recall Precision
0.0 0.0
0.0025 0.5
0.005 0.6666666666666666
0.0075 0.75
0.01 0.8
0.01 0.6666666666666666
0.0125 0.7142857142857143
0.0125 0.21739130434782608
0.015 0.25
0.015 0.2
0.0175 0.22580645161290322
0.02 0.25
0.02 0.23529411764705882
0.0225 0.2571428571428571
0.0225 0.23684210526315788
0.025 0.2564102564102564
0.025 0.22727272727272727
0.0275 0.24444444444444444
0.03 0.2608695652173913
0.0325 0.2765957446808511
0.035 0.2916666666666667
0.035 0.2857142857142857
0.0375 0.3
0.04 0.3137254901960784
0.0425 0.3269230769230769
0.045 0.33962264150943394
0.045 0.32727272727272727
0.0475 0.3392857142857143
0.0475 0.3275862068965517
0.05 0.3389830508474576
0.0525 0.35
0.055 0.36065573770491804
0.055 0.3548387096774194
0.0575 0.36507936507936506
0.06 0.375
0.0625 0.38461538461538464
0.065 0.3939393939393939
0.065 0.32098765432098764
0.0675 0.32926829268292684
0.0675 0.30337078651685395
0.07 0.3111111111111111
0.0725 0.31868131868131866
0.075 0.32608695652173914
0.0775 0.3333333333333333
0.08 0.3404255319148936
0.0825 0.3473684210526316
0.0825 0.34375
0.085 0.35051546391752575
0.085 0.3469387755102041
0.0875 0.35353535353535354
0.0875 0.35
0.09 0.3564356435643564
0.09 0.34615384615384615
0.0925 0.3523809523809524
0.0925 0.23417721518987342
0.095 0.2389937106918239
0.095 0.18357487922705315
0.0975 0.1875
0.0975 0.18396226415094338
0.1 0.18779342723004694
0.1 0.16
0.1025 0.16334661354581673
0.105 0.16666666666666666
0.105 0.16216216216216217
0.1075 0.16538461538461538
0.1075 0.16475095785440613
0.11 0.16793893129770993
0.11 0.1660377358490566
0.1125 0.16917293233082706
0.1125 0.16666666666666666
0.115 0.16974169741697417
0.115 0.16428571428571428
0.1175 0.16725978647686832
0.12 0.1702127659574468
0.12 0.1672473867595819
0.1225 0.1701388888888889
0.1225 0.1678082191780822
0.125 0.17064846416382254
0.1275 0.17346938775510204
0.1275 0.16943521594684385
0.13 0.17218543046357615
0.13 0.1716171617161716
0.1325 0.17434210526315788
0.135 0.17704918032786884
0.135 0.17647058823529413
0.1375 0.1791530944625407
0.1375 0.17857142857142858
0.14 0.18122977346278318
0.1425 0.18387096774193548
0.1425 0.1832797427652733
0.145 0.1858974358974359
0.1475 0.18849840255591055
0.1475 0.18670886075949367
0.15 0.1892744479495268
0.15 0.18867924528301888
0.1525 0.19122257053291536
0.1525 0.18429003021148035
0.155 0.18674698795180722
0.155 0.18452380952380953
0.1575 0.18694362017804153
0.1575 0.18529411764705883
0.16 0.187683284457478
0.1625 0.19005847953216373
0.1625 0.18840579710144928
0.165 0.1907514450867052
0.165 0.19020172910662825
0.1675 0.1925287356321839
0.17 0.19484240687679083
0.17 0.19373219373219372
0.1725 0.19602272727272727
0.1725 0.18904109589041096
0.175 0.1912568306010929
0.175 0.1907356948228883
0.1775 0.19293478260869565
0.1775 0.1903485254691689
0.18 0.1925133689839572
0.18 0.192
0.1825 0.19414893617021275
0.1825 0.1931216931216931
0.185 0.19525065963060687
0.1875 0.19736842105263158
0.19 0.1994750656167979
0.19 0.19289340101522842
0.1925 0.1949367088607595
0.1925 0.1925
0.195 0.19451371571072318
0.1975 0.19651741293532338
0.1975 0.19602977667493796
0.2 0.19801980198019803
0.2 0.19704433497536947
0.2025 0.19901719901719903
0.205 0.20098039215686275
0.2075 0.20293398533007334
0.21 0.2048780487804878
0.2125 0.20681265206812652
0.2125 0.20581113801452786
0.215 0.20772946859903382
0.215 0.20623501199040767
0.2175 0.20813397129186603
0.2175 0.20616113744075829
0.22 0.20803782505910165
0.22 0.20705882352941177
0.2225 0.20892018779342722
0.2225 0.20843091334894615
0.225 0.2102803738317757
0.2275 0.21212121212121213
0.2275 0.20588235294117646
0.23 0.2076749435665914
0.23 0.2058165548098434
0.2325 0.20758928571428573
0.2325 0.20666666666666667
0.235 0.20842572062084258
0.235 0.20750551876379691
0.2375 0.2092511013215859
0.24 0.210989010989011
0.24 0.20915032679738563
0.2425 0.2108695652173913
0.2425 0.210412147505423
0.245 0.21212121212121213
0.245 0.21120689655172414
0.2475 0.2129032258064516
0.2475 0.2028688524590164
0.25 0.20449897750511248
0.25 0.199203187250996
0.2525 0.20079522862823063
0.2525 0.2003968253968254
0.255 0.201980198019802
0.255 0.2015810276679842
0.2575 0.20315581854043394
0.2575 0.19324577861163228
0.26 0.1947565543071161
0.26 0.19366852886405958
