# PR-AUC: 0.19496171419473735
# Recall Precision
0.0 0.0
0.0025 0.5
0.005 0.6666666666666666
0.0075 0.75
0.01 0.8
0.01 0.6666666666666666
0.0125 0.7142857142857143
0.0125 0.20833333333333334
0.015 0.24
0.015 0.21428571428571427
0.0175 0.2413793103448276
0.0175 0.22580645161290322
0.02 0.25
0.0225 0.2727272727272727
0.025 0.29411764705882354
0.025 0.2857142857142857
0.0275 0.3055555555555556
0.03 0.32432432432432434
0.0325 0.34210526315789475
0.035 0.358974358974359
0.0375 0.375
0.0375 0.36585365853658536
0.04 0.38095238095238093
0.0425 0.3953488372093023
0.045 0.4090909090909091
0.0475 0.4222222222222222
0.05 0.43478260869565216
0.05 0.425531914893617
0.0525 0.4375
0.055 0.4489795918367347
0.0575 0.46
0.06 0.47058823529411764
0.0625 0.4807692307692308
0.0625 0.4716981132075472
0.065 0.48148148148148145
0.0675 0.4909090909090909
0.07 0.5
0.0725 0.5087719298245614
0.075 0.5172413793103449
0.0775 0.5254237288135594
0.08 0.5333333333333333
0.0825 0.5409836065573771
0.085 0.5483870967741935
0.0875 0.5555555555555556
0.09 0.5625
0.0925 0.5692307692307692
0.095 0.5757575757575758
0.0975 0.582089552238806
0.1 0.5882352941176471
0.1025 0.5942028985507246
0.105 0.6
0.1075 0.6056338028169014
0.11 0.6111111111111112
0.11 0.6027397260273972
0.1125 0.6081081081081081
0.1125 0.6
0.115 0.6052631578947368
0.115 0.5974025974025974
0.1175 0.6025641025641025
0.12 0.6075949367088608
0.12 0.6
0.1225 0.6049382716049383
0.1225 0.5975609756097561
0.125 0.6024096385542169
0.1275 0.6071428571428571
0.13 0.611764705882353
0.1325 0.6162790697674418
0.135 0.6206896551724138
0.1375 0.625
0.14 0.6292134831460674
0.1425 0.6333333333333333
0.145 0.6373626373626373
0.1475 0.6413043478260869
0.15 0.6451612903225806
0.1525 0.648936170212766
0.1525 0.6421052631578947
0.155 0.6458333333333334
0.155 0.6391752577319587
0.1575 0.6428571428571429
0.1575 0.6363636363636364
0.16 0.64
0.1625 0.6435643564356436
0.165 0.6470588235294118
0.1675 0.6504854368932039
0.17 0.6538461538461539
0.1725 0.6571428571428571
0.175 0.660377358490566
0.1775 0.6635514018691588
0.18 0.6666666666666666
0.1825 0.6697247706422018
0.185 0.6727272727272727
0.185 0.6666666666666666
0.1875 0.6696428571428571
0.1875 0.6578947368421053
0.19 0.6608695652173913
0.1925 0.6637931034482759
0.195 0.6666666666666666
0.1975 0.6694915254237288
0.1975 0.6638655462184874
0.2 0.6666666666666666
0.2025 0.6694214876033058
0.205 0.6721311475409836
0.2075 0.6747967479674797
0.21 0.6774193548387096
0.2125 0.68
0.215 0.6825396825396826
0.2175 0.6850393700787402
0.22 0.6875
0.2225 0.689922480620155
0.2225 0.6846153846153846
0.225 0.6870229007633588
0.2275 0.6893939393939394
0.23 0.6917293233082706
0.23 0.6865671641791045
0.2325 0.6888888888888889
0.235 0.6911764705882353
0.2375 0.6934306569343066
0.24 0.6956521739130435
0.2425 0.697841726618705
0.245 0.7
0.2475 0.7021276595744681
0.25 0.704225352112676
0.2525 0.7062937062937062
0.255 0.7083333333333334
0.255 0.7034482758620689
0.2575 0.7054794520547946
0.26 0.7074829931972789
0.2625 0.7094594594594594
0.265 0.7114093959731543
0.265 0.6928104575163399
0.2675 0.6948051948051948
0.27 0.6967741935483871
0.2725 0.6987179487179487
0.2725 0.6942675159235668
0.275 0.6962025316455697
0.275 0.6918238993710691
0.2775 0.69375
0.2775 0.6851851851851852
0.28 0.6871165644171779
0.28 0.6829268292682927
0.2825 0.6848484848484848
0.285 0.6867469879518072
0.285 0.6785714285714286
0.2875 0.6804733727810651
0.2875 0.6052631578947368
0.29 0.6073298429319371
0.2925 0.609375
0.2925 0.6030927835051546
0.295 0.6051282051282051
0.295 0.6020408163265306
0.2975 0.6040609137055838
0.2975 0.601010101010101
0.3 0.6030150753768844
0.3025 0.605
0.305 0.6069651741293532
0.305 0.6039603960396039
0.3075 0.6059113300492611
0.3075 0.6029411764705882
0.31 0.6048780487804878
0.31 0.3987138263665595
0.3125 0.40064102564102566
0.3125 0.3078817733990148
0.315 0.3095823095823096
0.315 0.13984461709211987
0.3175 0.14079822616407983
0.3175 0.10316815597075549
0.32 0.1038961038961039
0.32 0.007537836405394264
0.3225 0.007596278412436697
0.3225 0.007398485891259464
0.335 0.007683045696921048
0.36 0.008251676121712223
0.36 0.008178565343329358
0.445 0.01009013094495777
0.445 0.009850581073602656
0.4475 0.009905373249958497
0.4475 0.008932581466141025
1.0 0.019743336623889437
1.0 0.0
