# PR-AUC: 0.06244093826964905
# Recall Precision
0.01 1.0
0.02 1.0
0.02 0.6666666666666666
0.03 0.75
0.03 0.375
0.04 0.4444444444444444
0.04 0.3333333333333333
0.05 0.38461538461538464
0.05 0.35714285714285715
0.06 0.4
0.06 0.3157894736842105
0.07 0.35
0.08 0.38095238095238093
0.08 0.26666666666666666
0.09 0.2903225806451613
0.09 0.08571428571428572
0.1 0.09433962264150944
0.11 0.102803738317757
0.11 0.09322033898305085
0.12 0.10084033613445378
0.12 0.0821917808219178
0.13 0.08843537414965986
0.13 0.08227848101265822
0.14 0.0880503144654088
0.14 0.08588957055214724
0.15 0.09146341463414634
0.15 0.07389162561576355
0.16 0.0784313725490196
0.16 0.07804878048780488
0.17 0.0825242718446602
0.17 0.07981220657276995
0.18 0.08411214953271028
0.18 0.08181818181818182
0.19 0.08597285067873303
0.19 0.08482142857142858
0.2 0.08888888888888889
0.21 0.09292035398230089
0.21 0.09170305676855896
0.22 0.09565217391304348
0.22 0.09361702127659574
0.23 0.09745762711864407
0.23 0.08424908424908426
0.24 0.08759124087591241
0.24 0.08450704225352113
0.25 0.08771929824561403
0.25 0.08361204013377926
0.26 0.08666666666666667
0.26 0.0858085808580858
0.27 0.08881578947368421
0.27 0.08307692307692308
0.28 0.08588957055214724
0.28 0.08139534883720931
0.29 0.08405797101449275
0.29 0.08333333333333333
0.3 0.08595988538681948
0.3 0.08571428571428572
0.31 0.08831908831908832
0.31 0.08781869688385269
0.32 0.0903954802259887
0.32 0.026622296173044926
0.36 0.029850746268656716
0.36 0.007178464606181456
1.0 0.0
