# PR-AUC: 0.36211201865999976
# Recall Precision
0.1111111111111111 1.0
0.2222222222222222 1.0
0.2222222222222222 0.6666666666666666
0.3333333333333333 0.75
0.3333333333333333 0.2727272727272727
0.4444444444444444 0.3333333333333333
0.4444444444444444 0.21052631578947367
0.5555555555555556 0.25
0.6666666666666666 0.2857142857142857
0.6666666666666666 0.15789473684210525
0.7777777777777778 0.1794871794871795
0.7777777777777778 0.14893617021276595
0.8888888888888888 0.16666666666666666
0.8888888888888888 0.05755395683453238
1.0 0.06428571428571428
1.0 0.0
