# PR-AUC: 0.8234718791810933
# Recall Precision
0.0012953367875647669 1.0
0.0025906735751295338 1.0
0.0025906735751295338 0.4
0.0038860103626943004 0.5
0.0038860103626943004 0.21428571428571427
0.0051813471502590676 0.26666666666666666
0.0051813471502590676 0.25
0.006476683937823834 0.29411764705882354
0.006476683937823834 0.2777777777777778
0.007772020725388601 0.3157894736842105
0.009067357512953367 0.35
0.010362694300518135 0.38095238095238093
0.011658031088082901 0.4090909090909091
0.012953367875647668 0.43478260869565216
0.014248704663212436 0.4583333333333333
0.015544041450777202 0.48
0.01683937823834197 0.5
0.018134715025906734 0.5185185185185185
0.019430051813471502 0.5357142857142857
0.019430051813471502 0.5172413793103449
0.02072538860103627 0.5333333333333333
0.022020725388601035 0.5483870967741935
0.023316062176165803 0.5625
0.02461139896373057 0.5757575757575758
0.025906735751295335 0.5882352941176471
0.027202072538860103 0.6
0.02849740932642487 0.6111111111111112
0.029792746113989636 0.6216216216216216
0.031088082901554404 0.631578947368421
0.03238341968911917 0.6410256410256411
0.03367875647668394 0.65
0.034974093264248704 0.6585365853658537
0.03626943005181347 0.6666666666666666
0.03756476683937824 0.6744186046511628
0.038860103626943004 0.6818181818181818
0.04015544041450777 0.6888888888888889
0.042746113989637305 0.7021276595744681
0.04404145077720207 0.7083333333333334
0.04533678756476684 0.7142857142857143
0.046632124352331605 0.72
0.04792746113989637 0.7254901960784313
0.04922279792746114 0.7307692307692307
0.050518134715025906 0.7358490566037735
0.05181347150259067 0.7407407407407407
0.05181347150259067 0.7272727272727273
0.05310880829015544 0.7321428571428571
0.054404145077720206 0.7368421052631579
0.05569948186528497 0.7413793103448276
0.05699481865284974 0.7457627118644068
0.05829015544041451 0.75
0.05958549222797927 0.7540983606557377
0.06088082901554404 0.7580645161290323
0.06217616580310881 0.7619047619047619
0.06347150259067358 0.765625
0.06476683937823834 0.7692307692307693
0.06606217616580311 0.7727272727272727
0.06735751295336788 0.7761194029850746
0.06865284974093264 0.7794117647058824
0.06994818652849741 0.782608695652174
0.07124352331606218 0.7857142857142857
0.07253886010362694 0.7887323943661971
0.07383419689119171 0.7916666666666666
0.07512953367875648 0.7945205479452054
0.07642487046632124 0.7972972972972973
0.07772020725388601 0.8
0.07901554404145078 0.8026315789473685
0.08031088082901554 0.8051948051948052
0.08160621761658031 0.8076923076923077
0.08290155440414508 0.810126582278481
0.08419689119170984 0.8125
0.08678756476683938 0.8170731707317073
0.08808290155440414 0.8192771084337349
0.08937823834196891 0.8214285714285714
0.09067357512953368 0.8235294117647058
0.09196891191709844 0.8255813953488372
0.09326424870466321 0.8275862068965517
0.09455958549222798 0.8295454545454546
0.09715025906735751 0.8333333333333334
0.09844559585492228 0.8351648351648352
0.09974093264248704 0.8369565217391305
0.10103626943005181 0.8387096774193549
0.10233160621761658 0.8404255319148937
0.10362694300518134 0.8421052631578947
0.10492227979274611 0.84375
0.10621761658031088 0.845360824742268
0.10751295336787564 0.8469387755102041
0.10880829015544041 0.8484848484848485
0.11010362694300518 0.85
0.11139896373056994 0.8514851485148515
0.11269430051813471 0.8529411764705882
0.11398963730569948 0.8543689320388349
0.11528497409326424 0.8557692307692307
0.11658031088082901 0.8571428571428571
0.11787564766839378 0.8584905660377359
0.11917098445595854 0.8598130841121495
0.12046632124352331 0.8611111111111112
0.12176165803108809 0.8623853211009175
0.12305699481865284 0.8636363636363636
0.12435233160621761 0.8648648648648649
0.12564766839378239 0.8660714285714286
0.12694300518134716 0.8672566371681416
0.12823834196891193 0.868421052631579
0.12953367875647667 0.8695652173913043
0.13082901554404144 0.8706896551724138
0.13212435233160622 0.8717948717948718
0.133419689119171 0.8728813559322034
0.13471502590673576 0.8739495798319328
0.13601036269430053 0.875
0.13730569948186527 0.8760330578512396
0.13860103626943004 0.8770491803278688
0.13989637305699482 0.8780487804878049
0.1411917098445596 0.8790322580645161
0.14248704663212436 0.88
0.14378238341968913 0.8809523809523809
0.14507772020725387 0.8818897637795275
0.14637305699481865 0.8828125
0.14766839378238342 0.8837209302325582
0.1489637305699482 0.8846153846153846
0.15025906735751296 0.8854961832061069
0.15155440414507773 0.8863636363636364
0.15284974093264247 0.8872180451127819
0.15414507772020725 0.8880597014925373
0.15544041450777202 0.8888888888888888
0.1567357512953368 0.8897058823529411
0.15803108808290156 0.8905109489051095
0.15932642487046633 0.8913043478260869
0.16062176165803108 0.8920863309352518
0.16191709844559585 0.8928571428571429
0.16321243523316062 0.8936170212765957
0.1645077720207254 0.8943661971830986
0.16580310880829016 0.8951048951048951
0.16709844559585493 0.8958333333333334
0.16839378238341968 0.896551724137931
0.172279792746114 0.8986486486486487
0.17357512953367876 0.8993288590604027
0.17487046632124353 0.9
0.17616580310880828 0.9006622516556292
0.17875647668393782 0.9019607843137255
0.1800518134715026 0.9025974025974026
0.18264248704663213 0.9038461538461539
0.18393782383419688 0.9044585987261147
0.1878238341968912 0.90625
0.18911917098445596 0.906832298136646
0.19041450777202074 0.9074074074074074
0.19170984455958548 0.9079754601226994
0.19430051813471502 0.9090909090909091
0.1955958549222798 0.9096385542168675
0.19689119170984457 0.9101796407185628
0.19818652849740934 0.9107142857142857
0.19948186528497408 0.9112426035502958
0.2033678756476684 0.9127906976744186
0.20466321243523317 0.9132947976878613
0.20725388601036268 0.9142857142857143
0.20854922279792745 0.9147727272727273
0.20984455958549222 0.9152542372881356
0.21243523316062177 0.9162011173184358
0.2189119170984456 0.9184782608695652
0.22279792746113988 0.9197860962566845
0.22409326424870465 0.9202127659574468
0.22538860103626943 0.9206349206349206
0.22797927461139897 0.9214659685863874
0.22927461139896374 0.921875
0.23056994818652848 0.9222797927461139
0.2344559585492228 0.923469387755102
0.23575129533678757 0.9238578680203046
0.23704663212435234 0.9242424242424242
0.23963730569948186 0.925
0.24093264248704663 0.9253731343283582
0.2422279792746114 0.9257425742574258
0.24352331606217617 0.9261083743842364
0.24481865284974094 0.9264705882352942
0.24611398963730569 0.926829268292683
0.24740932642487046 0.9271844660194175
0.24870466321243523 0.927536231884058
0.25 0.9278846153846154
0.25129533678756477 0.9282296650717703
0.25259067357512954 0.9285714285714286
0.2538860103626943 0.9289099526066351
0.2551813471502591 0.9292452830188679
0.25647668393782386 0.9295774647887324
0.25777202072538863 0.9299065420560748
0.25906735751295334 0.9302325581395349
0.2603626943005181 0.9305555555555556
0.2616580310880829 0.9308755760368663
0.26295336787564766 0.9311926605504587
0.26424870466321243 0.9315068493150684
0.2655440414507772 0.9318181818181818
0.2694300518134715 0.9327354260089686
0.2707253886010363 0.9330357142857143
0.27202072538860106 0.9333333333333333
0.27331606217616583 0.9336283185840708
0.27461139896373055 0.933920704845815
0.2759067357512953 0.9342105263157895
0.2772020725388601 0.9344978165938864
0.27849740932642486 0.9347826086956522
0.27979274611398963 0.935064935064935
0.2810880829015544 0.9353448275862069
0.2823834196891192 0.9356223175965666
0.28367875647668395 0.9358974358974359
0.2849740932642487 0.9361702127659575
0.2862694300518135 0.9364406779661016
0.28756476683937826 0.9367088607594937
0.28886010362694303 0.9369747899159664
0.29015544041450775 0.9372384937238494
0.2914507772020725 0.9375
0.2927461139896373 0.9377593360995851
0.29404145077720206 0.9380165289256198
0.29533678756476683 0.9382716049382716
0.2966321243523316 0.9385245901639344
