# PR-AUC: 0.2098797701812951
# Recall Precision
0.005 1.0
0.01 1.0
0.01 0.3333333333333333
0.015 0.42857142857142855
0.02 0.5
0.02 0.15384615384615385
0.025 0.18518518518518517
0.03 0.21428571428571427
0.035 0.2413793103448276
0.04 0.26666666666666666
0.045 0.2903225806451613
0.05 0.3125
0.055 0.3333333333333333
0.06 0.35294117647058826
0.065 0.37142857142857144
0.07 0.3888888888888889
0.075 0.40540540540540543
0.08 0.42105263157894735
0.08 0.41025641025641024
0.085 0.425
0.09 0.43902439024390244
0.095 0.4523809523809524
0.1 0.46511627906976744
0.105 0.4772727272727273
0.11 0.4888888888888889
0.115 0.5
0.115 0.48936170212765956
0.12 0.5
0.12 0.4897959183673469
0.125 0.5
0.13 0.5098039215686274
0.135 0.5192307692307693
0.14 0.5283018867924528
0.145 0.5370370370370371
0.15 0.5454545454545454
0.155 0.5535714285714286
0.155 0.543859649122807
0.16 0.5517241379310345
0.165 0.559322033898305
0.17 0.5666666666666667
0.175 0.5737704918032787
0.18 0.5806451612903226
0.185 0.5873015873015873
0.19 0.59375
0.195 0.6
0.2 0.6060606060606061
0.205 0.6119402985074627
0.21 0.6176470588235294
0.215 0.6231884057971014
0.22 0.6285714285714286
0.22 0.6111111111111112
0.225 0.6164383561643836
0.225 0.5487804878048781
0.23 0.5542168674698795
0.235 0.5595238095238095
0.24 0.5647058823529412
0.24 0.5517241379310345
0.245 0.5568181818181818
0.25 0.5617977528089888
0.25 0.5263157894736842
0.255 0.53125
0.26 0.5360824742268041
0.265 0.5408163265306123
0.27 0.5454545454545454
0.27 0.54
0.275 0.5445544554455446
0.275 0.5392156862745098
0.28 0.5436893203883495
0.28 0.30434782608695654
0.285 0.3081081081081081
0.285 0.13380281690140844
0.29 0.1358313817330211
0.29 0.04845446950710108
0.83 0.12720306513409962
1.0 0.14936519790888722
1.0 0.0
